,lower anxiety,upper anxiety
2025-07-01,71.02340967995147,87.60334736829604
2025-08-01,69.65293697481246,88.03553506566618
2025-09-01,72.57363912248681,89.63128411330206
2025-10-01,72.09667682666775,89.44112464298591
2025-11-01,68.02818730564012,87.46902419383458
2025-12-01,62.39428036233034,84.48083558930283
2026-01-01,72.92037679235281,89.83262760122854
2026-02-01,78.66808529275785,92.36663980816228
2026-03-01,81.22499413024894,93.4190497906257
2026-04-01,77.01446767333141,91.66231952975663
2026-05-01,67.30207952791264,87.10247123744561
2026-06-01,68.0171966015663,87.46521437382594
2026-07-01,70.9843588339397,89.10523269776859
2026-08-01,70.03470419446515,88.5121908648851
2026-09-01,72.79958767198205,89.78540702978208
2026-10-01,72.20951099200506,89.50361999405594
2026-11-01,68.08407023307353,87.49938757472094
2026-12-01,62.421066852998244,84.49641726463439
2027-01-01,72.9302388411346,89.83734986817171
2027-02-01,78.6717049783259,92.36824521353492
2027-03-01,81.22638551950514,93.41967789636222
2027-04-01,77.01511945379873,91.66268284398531
2027-05-01,67.30236687948492,87.10273789054872
2027-06-01,68.01725509470893,87.46536084355789
2027-07-01,70.98440785977112,89.10527754420374
2027-08-01,70.03473161394112,88.51220862429535
2027-09-01,72.79960000148591,89.78541353259583
2027-10-01,72.2095166326735,89.50362281015825
2027-11-01,68.08407292299552,87.49938899177111
2027-12-01,62.42106811023918,84.49641801005735
2028-01-01,72.93023928888115,89.83735010114704
2028-02-01,78.67170513163998,92.36824529732225
2028-03-01,81.22638556859417,93.41967793294278
2028-04-01,77.01511946505354,91.6626828696918
2028-05-01,67.30236686867208,87.10273791566546
2028-06-01,68.01725507332375,87.46536086267785
2028-07-01,70.98440783957658,89.10527755694429
2028-08-01,70.03473159202684,88.51220863638557
2028-09-01,72.79959998009652,89.78541354308197
2028-10-01,72.20951661065811,89.50362282072417
2028-11-01,68.08407289899158,87.4993890039858
2028-12-01,62.42106808424837,84.4964180246414
2029-01-01,72.93023926697752,89.837350111298
2029-02-01,78.6717051130125,92.36824530515567
2029-03-01,81.22638555166104,93.41967793977228
2029-04-01,77.01511944539489,91.66268287818089
2029-05-01,67.30236684423222,87.10273792814309
2029-06-01,68.01725504916381,87.46536087485492
2029-07-01,70.98440781705668,89.10527756755934
2029-08-01,70.03473156881154,88.5122086476344
2029-09-01,72.79959995812153,89.78541355326033
2029-10-01,72.20951658837427,89.50362283115706
2029-11-01,68.08407287485898,87.49938901613386
2029-12-01,62.42106805819671,84.49641803919079
2030-01-01,72.93023924505164,89.83735012143839
2030-02-01,78.67170509437685,92.36824531298551
2030-03-01,81.22638553472478,93.41967794660039
2030-04-01,77.01511942573474,91.66268288666916
2030-05-01,67.30236681979171,87.10273794062014
2030-06-01,68.01725502500372,87.46536088703166
