,lower anxiety,upper anxiety
2025-07-01,69.75206918298743,87.38773339420432
2025-08-01,64.32971301707079,89.76068707533923
2025-09-01,69.58634096007835,92.76138603449424
2025-10-01,65.8655849827686,91.90006594764715
2025-11-01,64.28113573638358,91.50129512026771
2025-12-01,57.44326531508477,89.04198108717263
2026-01-01,60.109883024073625,90.09112806313081
2026-02-01,66.53992555000673,92.31288204180619
2026-03-01,68.48367774213392,92.92078868893093
2026-04-01,66.65291249583134,92.35171532971827
2026-05-01,56.145563807927736,88.55095353307078
2026-06-01,64.42931310345372,91.62678546666464
2026-07-01,63.60459265191375,91.47395558370098
2026-08-01,59.2404201935451,90.07229108489425
2026-09-01,65.82418401237494,92.36415443108666
2026-10-01,67.52533376499281,92.90144405212476
2026-11-01,59.98668252774421,90.4242391240029
2026-12-01,54.086810086816016,88.1266286862083
2027-01-01,63.78122867448957,91.7333203143491
2027-02-01,74.42941878894017,94.83031299632944
2027-03-01,85.52414306393787,97.38486702193842
2027-04-01,77.40535350414197,95.57337458164008
2027-05-01,65.84929805963107,92.39610163456017
2027-06-01,65.15916147582713,92.17870151023398
2027-07-01,59.263387410879325,91.91426731225849
2027-08-01,55.713951645442826,92.35848828907595
2027-09-01,62.197188217712615,94.43261586577691
2027-10-01,59.566522043291286,93.96595649289858
2027-11-01,56.580308809552065,93.28829633089875
2027-12-01,49.69941945643002,91.35925652499502
2028-01-01,54.01955406274066,92.6400346503199
2028-02-01,61.94082862770137,94.57843844201784
2028-03-01,67.01441306590083,95.61038298385766
2028-04-01,62.85741112189303,94.77638989795466
2028-05-01,51.32118115370729,91.87175284418355
2028-06-01,57.90030571160075,93.64879861346775
2028-07-01,56.22770836676883,93.42449020035994
2028-08-01,52.17279929994324,92.57298357698653
2028-09-01,59.14047258216833,94.36098301971272
2028-10-01,60.050487987200746,94.58051329799525
2028-11-01,53.11845181078884,92.94504733168237
2028-12-01,46.91242209253932,91.13515663960953
2029-01-01,55.70618183273066,93.60397144669906
2029-02-01,66.68180437253939,95.88348860530607
2029-03-01,78.53702158399688,97.7061677937461
2029-04-01,69.63858619664238,96.38936551028407
2029-05-01,56.886322700865556,93.88590515003479
2029-06-01,57.69782763267568,94.07357342981791
2029-07-01,53.0584842389805,93.7282615230646
2029-08-01,49.83264422691865,93.72814932862934
2029-09-01,56.73389779042831,95.37993157505608
2029-10-01,54.848070197854724,95.1073296172469
2029-11-01,50.9553952299835,94.35779154061522
2029-12-01,44.22067672167946,92.74718014234543
2030-01-01,49.4921011593229,94.05417342723925
2030-02-01,58.308175492555954,95.7599797074093
2030-03-01,65.45913043583457,96.83635521518242
2030-04-01,59.75886479955321,95.99756167127204
2030-05-01,47.62815880981841,93.62537717197982
2030-06-01,53.017948351894354,94.79857803352758
