,lower anxiety,upper anxiety
2025-07-01,59.78556679199429,85.38128896727973
2025-08-01,52.82601249810128,88.57671889939068
2025-09-01,49.57616435632225,91.31730358048499
2025-10-01,45.01000067081579,92.66503512799234
2025-11-01,41.053151321750136,93.69002153171112
2025-12-01,35.54642056496219,94.02821016998423
2026-01-01,32.53318170511026,94.73916196745454
2026-02-01,31.71236245165059,95.70236418229794
2026-03-01,29.226648903853373,96.16015091037944
2026-04-01,26.984244255927738,96.54980632838802
2026-05-01,24.954933611008062,96.88486742856038
2026-06-01,21.598115391607745,96.92556277596299
2026-07-01,20.004482382906538,97.20128044021926
2026-08-01,18.555869347603274,97.44383620346069
2026-09-01,18.517867745864837,97.85009121338366
2026-10-01,17.24237198871986,98.02556695754218
2026-11-01,16.07349784840986,98.18222072484916
2026-12-01,13.920821521523127,98.17228363326883
2027-01-01,12.9947662223088,98.30973142560214
2027-02-01,13.106643255267702,98.56299321252908
2027-03-01,12.269839260169327,98.66624062473704
2027-04-01,11.497485627702401,98.75999031163914
2027-05-01,10.783725656032903,98.84533929512583
2027-06-01,9.355920251263584,98.82603590879947
2027-07-01,8.786004014680119,98.90363436736787
2027-08-01,8.258007976268066,98.97477163672937
2027-09-01,8.417565701780246,99.11975757139626
2027-10-01,7.928094931847893,99.17494733912677
2027-11-01,7.472744722775156,99.22581998871738
2027-12-01,6.497517890746405,99.2068678437874
2028-01-01,6.13114991422358,99.25420728696531
2028-02-01,6.284753894473508,99.35645601830872
2028-03-01,5.940431930754586,99.39376520877677
2028-04-01,5.618625794009257,99.428413659683
2028-05-01,5.317608661957703,99.46063225314025
2028-06-01,4.634141407686363,99.44431442520421
2028-07-01,4.390197551868148,99.47479669668448
2028-08-01,4.161563492113384,99.5032418884574
2028-09-01,4.291919930229321,99.5690455448426
2028-10-01,4.073781234531665,99.59183343496201
2028-11-01,3.868793725429443,99.61316267677981
2028-12-01,3.378942936313468,99.59971246889047
2029-01-01,3.211718936128718,99.62014721188488
2029-02-01,3.323837874874199,99.66947010828153
2029-03-01,3.1629033378271565,99.68598948698629
2029-04-01,3.011171070216315,99.70151906760327
2029-05-01,2.868027495183924,99.71612954787163
2029-06-01,2.510032265909989,99.70521898773785
2029-07-01,2.3925572762726266,99.7193560720999
2029-08-01,2.281561622937117,99.73268586639163
2029-09-01,2.3706301829279894,99.76659808435683
2029-10-01,2.2627363269753498,99.77748445673791
2029-11-01,2.1606068292908507,99.78776927358531
2029-12-01,1.8944874344767995,99.77896239238638
2030-01-01,1.8102183600774322,99.7889944527004
2030-02-01,1.8853521698217222,99.81539230614233
2030-03-01,1.8029470348786352,99.82363487012806
2030-04-01,1.724752431329445,99.8314447505056
2030-05-01,1.6505191389739624,99.83884862238918
2030-06-01,1.4497254010463454,99.83173931692517
