,lower anxiety,upper anxiety
2025-07-01,69.1152792728546,91.311461937223
2025-08-01,66.26722999494399,90.22054585979049
2025-09-01,72.95244996805029,92.68300364861679
2025-10-01,71.78503205401732,92.27699735578682
2025-11-01,62.72187801016619,88.76582980311062
2025-12-01,60.222513193359845,87.66927606469082
2026-01-01,66.3053992729345,90.23560622124124
2026-02-01,71.82852049823005,92.29229373034777
2026-03-01,88.65531657392795,97.34797341335315
2026-04-01,77.36073297866874,94.13425888322583
2026-05-01,62.89302151406219,88.83868693226299
2026-06-01,59.717839292505246,87.44019399277268
2026-07-01,61.897038599492994,93.53926167991251
2026-08-01,58.78034549844272,92.70568642607881
2026-09-01,66.1923222813675,94.58004668533675
2026-10-01,64.87362395638276,94.27278456400482
2026-11-01,54.98267608151318,91.58612763559024
2026-12-01,52.35855909510068,90.73610528892227
2027-01-01,58.8217219860676,92.71722900127057
2027-02-01,64.922559451036,94.28437339472711
2027-03-01,85.01348127182514,98.06102894931463
2027-04-01,71.26842912763672,95.67266217876711
2027-05-01,55.16395109177419,91.6424180169437
2027-06-01,51.83391160969933,90.557858113996
2027-07-01,55.95609096899727,94.87521048438742
2027-08-01,52.72460918686528,94.20329313980395
2027-09-01,60.493626755770045,95.71068513130966
2027-10-01,59.09003070937313,95.46443428340743
2027-11-01,48.8544747321606,93.29694131091706
2027-12-01,46.22252789147446,92.60578148230861
2028-01-01,52.76717981407319,94.21261416191398
2028-02-01,59.141948797820575,95.47372804627202
2028-03-01,81.60559221341948,98.4773411057795
2028-04-01,65.98566598379956,96.5836495937059
2028-05-01,49.037554001002235,93.34261938908365
2028-06-01,45.70038537953503,92.46051572609605
2028-07-01,50.80396544789016,95.79417081725619
2028-08-01,47.54880742577157,95.23666678431243
2028-09-01,55.44968962653322,96.48541035599007
2028-10-01,54.00315098125515,96.28189848465425
2028-11-01,43.70734563940834,94.48239800170813
2028-12-01,41.12969876933963,93.90546886321728
2029-01-01,47.59140598675886,95.24441032895123
2029-02-01,54.05650528703587,96.28958266940715
2029-03-01,78.28967254351582,98.75895951122683
2029-04-01,61.19309234161836,97.2053433412745
2029-05-01,43.88768786227448,94.5204734421732
2029-06-01,40.62162953578499,93.78401921668032
2029-07-01,46.24702095206919,96.47136742662356
2029-08-01,43.02846576553639,95.99985948904558
2029-09-01,50.907238987705014,97.05475656947024
2029-10-01,49.44767421884871,96.88313821904958
2029-11-01,39.278715274611,95.36052886191678
2029-12-01,36.79154336390646,94.87041684339663
2030-01-01,43.07034006387552,96.00641463247571
2030-02-01,49.50137142462846,96.88962030141745
2030-03-01,75.02715896715245,98.96406374396692
2030-04-01,56.77979340982447,97.66092483483078
2030-05-01,39.45359160660968,95.39284115591252
2030-06-01,36.30401497851515,94.76712162145408
