,lower anxiety,upper anxiety
2025-07-01,63.217868672708335,87.16293613091841
2025-08-01,66.65175731760691,90.06061177888017
2025-09-01,67.49058281909008,92.61941266871895
2025-10-01,69.9898309242231,93.37648542196071
2025-11-01,59.466182651761976,89.86605307374622
2025-12-01,56.06546133008539,88.52352078077146
2026-01-01,66.1915735118114,92.2085411126735
2026-02-01,72.68011413974074,94.14570922925225
2026-03-01,88.8682493825708,97.97041822021559
2026-04-01,78.91372150655513,95.76697954356905
2026-05-01,64.58469481006846,91.68279501759586
2026-06-01,61.46557377856641,90.60293699859932
2026-07-01,52.41447272217915,91.37567402916251
2026-08-01,56.79101766339835,93.2337458403872
2026-09-01,58.8519461625688,94.79602051617725
2026-10-01,61.63780928093972,95.34108684570096
2026-11-01,50.26655161229627,92.79134609293104
2026-12-01,46.78470107247522,91.80095658123565
2027-01-01,57.42550874786355,94.49910576779997
2027-02-01,64.69916370898011,95.89222344617143
2027-03-01,84.61510647531576,98.59315915362255
2027-04-01,72.0535294109323,97.04508507075349
2027-05-01,55.680959895480555,94.11804109761397
2027-06-01,52.356155079091636,93.33132530107525
2027-07-01,44.58925095548528,93.5496647371637
2027-08-01,49.21248763226811,94.92151841376763
2027-09-01,51.79760786161697,96.03905128462014
2027-10-01,54.69339125918144,96.45881117386601
2027-11-01,43.16185116399806,94.48526880118776
2027-12-01,39.77850368160264,93.71180197023435
2028-01-01,50.333006099023436,95.80990951312381
2028-02-01,57.930674790898564,96.88207694044506
2028-03-01,80.5151067180029,98.93952754814399
2028-04-01,65.95307117944638,97.76368039877721
2028-05-01,48.55817561744928,95.5153225079795
2028-06-01,45.22468005895215,94.90534577771233
2028-07-01,38.36016708843824,94.93772645483756
2028-08-01,42.96002953322384,96.00771842660865
2028-09-01,45.782536574059456,96.86098672675891
2028-10-01,48.68166340409206,97.19620752142845
2028-11-01,37.37209272134838,95.61482634826072
2028-12-01,34.16974181527001,94.99135834613958
2029-01-01,44.33159212801895,96.67773718101127
2029-02-01,51.9712883426748,97.53361368732057
2029-03-01,76.45457134276793,99.16497581598907
2029-04-01,60.352326781975,98.23441007186636
2029-05-01,42.58692708914217,96.44188286554873
2029-06-01,39.34978524527967,95.95256242896504
2029-07-01,33.241154518546345,95.90839646224397
2029-08-01,37.679111249489466,96.76991844911157
2029-09-01,40.57754931625461,97.44638866475334
2029-10-01,43.41098382906883,97.72058460170201
2029-11-01,32.54923054023033,96.4239740758345
2029-12-01,29.565042274928828,95.91060121422412
2030-01-01,39.17237778585768,97.29634892717824
2030-02-01,46.66833791309866,97.99621124385662
2030-03-01,72.42028059370813,99.32384116681916
2030-04-01,55.176642805908074,98.56754992035755
2030-05-01,37.49399789387286,97.10308193585116
2030-06-01,34.411942441505055,96.70155561115283
