,lower anxiety,upper anxiety
2025-07-01,71.85158405330843,88.07505859045244
2025-08-01,72.20265071887594,89.16017458544243
2025-09-01,76.27137768442148,91.10636855132816
2025-10-01,75.73871697872704,90.87074045567758
2025-11-01,70.6371052949841,88.46671703570361
2025-12-01,65.40865824767708,85.77356377207218
2026-01-01,75.16525734610816,90.61091551054449
2026-02-01,80.57506669217011,92.97096032515303
2026-03-01,82.99851388576843,93.96384613641914
2026-04-01,79.06220855587102,92.33158679876495
2026-05-01,70.39260093482014,88.34620792166936
2026-06-01,71.28613038485997,88.78426249687263
2026-07-01,71.7159993435814,89.17336054647221
2026-08-01,72.39827422623115,89.33343082315167
2026-09-01,76.33424374674136,91.13943912647028
2026-10-01,75.75719507806336,90.87945698867824
2026-11-01,70.6428700733074,88.46958750939386
2026-12-01,65.41037529833882,85.7744934967746
2027-01-01,75.16564264452947,90.61109172950941
2027-02-01,80.57515426124961,92.97099724757726
2027-03-01,82.99853508141373,93.96385495938571
2027-04-01,79.06221499612265,92.33158993072095
2027-05-01,70.39260273551093,88.3462093595555
2027-06-01,71.28613046892455,88.7842630680731
2027-07-01,71.71599942149061,89.1733606707552
2027-08-01,72.39827423631458,89.33343086164955
2027-09-01,76.3342437296985,91.13943914406896
2027-10-01,75.75719505275563,90.87945700288594
2027-11-01,70.64287004221649,88.46958752561957
2027-12-01,65.41037526366928,85.77449351577584
2028-01-01,75.16564261575643,90.61109174268097
2028-02-01,80.5751542370856,92.97099725767924
2028-03-01,82.99853505961867,93.96385496814983
2028-04-01,79.06221497055166,92.33158994165993
2028-05-01,70.39260270331629,88.34620937546086
2028-06-01,71.28613043730488,88.7842630834564
2028-07-01,71.71599939065072,89.17336068543464
2028-08-01,72.39827420548215,89.33343087635255
2028-09-01,76.33424370179458,91.13943915654345
2028-10-01,75.75719502438513,90.87945701569083
2028-11-01,70.64287001018019,88.46958754137829
2028-12-01,65.41037522871893,85.77449353462542
2029-01-01,75.1656425869204,90.61109175582375
2029-02-01,80.57515421290728,92.97099726777519
2029-03-01,82.99853503782015,93.9638549769125
2029-04-01,79.0622149449796,92.33158995259842
2029-05-01,70.39260267112134,88.34620939136597
2029-06-01,71.28613040568518,88.78426309883962
2029-07-01,71.71599935981081,89.17336070011405
2029-08-01,72.39827417464973,89.33343089105556
2029-09-01,76.33424367389065,91.13943916901792
2029-10-01,75.7571949960146,90.87945702849572
2029-11-01,70.64286997814389,88.46958755713702
2029-12-01,65.41037519376859,85.77449355347497
2030-01-01,75.16564255808439,90.6110917689665
2030-02-01,80.57515418872896,92.97099727787113
2030-03-01,82.99853501602162,93.96385498567518
2030-04-01,79.06221491940755,92.33158996353689
2030-05-01,70.39260263892638,88.34620940727109
2030-06-01,71.28613037406548,88.78426311422282
