,lower anxiety,upper anxiety
2025-07-01,66.64849719790601,89.58319326226382
2025-08-01,67.0473163516987,90.54487767045124
2025-09-01,73.19801587407427,92.85910329447955
2025-10-01,75.30488645276266,93.56582238389194
2025-11-01,65.50024569386453,90.05514140863242
2025-12-01,60.446417616549915,87.93596584006417
2026-01-01,66.63607967138354,90.500106181583
2026-02-01,73.2792655578272,92.89825733300958
2026-03-01,88.72173939672646,97.40463368924502
2026-04-01,79.71565518974116,94.93571680039521
2026-05-01,65.98295531631192,90.24574258296707
2026-06-01,62.916351983504896,89.00174381922015
2026-07-01,58.73661031892478,92.35095411311175
2026-08-01,59.503156442362666,92.98794191997708
2026-09-01,66.39337105154783,94.73051863740906
2026-10-01,68.8120208956069,95.26048849743589
2026-11-01,57.872467596058094,92.60100301548708
2026-12-01,52.511488558301615,90.96984564694824
2027-01-01,59.102735307047276,92.9409686558933
2027-02-01,66.49159704064593,94.75870159727313
2027-03-01,85.05671384709223,98.10875100941952
2027-04-01,73.98242358496609,96.28383669327793
2027-05-01,58.39422142388978,92.74671463230919
2027-06-01,55.10894519986283,91.7926341330815
2027-07-01,52.45035506714788,93.96893085156862
2027-08-01,53.38646039725422,94.44862456524503
2027-09-01,60.64669389402223,95.84148685511235
2027-10-01,63.25231159043635,96.26379193129735
2027-11-01,51.73093918084046,94.13242371240621
2027-12-01,46.313477588179666,92.81261651759746
2028-01-01,52.994934854390465,94.40627388397726
2028-02-01,60.75453099763212,95.86353210856615
2028-03-01,81.61946048425827,98.5185933758978
2028-04-01,68.92852909089427,97.07715801269777
2028-05-01,52.2660688953649,94.24984217225295
2028-06-01,48.920183402178374,93.47955197050526
2028-07-01,47.123958369246665,95.07028071578709
2028-08-01,48.147024499334314,95.45169219864214
2028-09-01,55.554794982250534,96.60051386374177
2028-10-01,58.266988146623696,96.94803547471813
2028-11-01,46.50472178531353,95.18734897507466
2028-12-01,41.16780209459103,94.089884298396
2029-01-01,47.76742026121503,95.41436562236832
2029-02-01,55.66807783274919,96.61845411689002
2029-03-01,78.26993836439893,98.79516671129298
2029-04-01,64.27856952470633,97.61615072224048
2029-05-01,47.03850370120793,95.28471250520498
2029-06-01,43.720752409037196,94.6451528554616
2029-07-01,42.50069380577824,95.87687714882198
2029-08-01,43.56329956824566,96.1898510877361
2029-09-01,50.96652551931087,97.15697841326055
2029-10-01,53.726496982422965,97.4490320912609
2029-11-01,41.959393505535225,95.96522873536627
2029-12-01,36.7854199047919,95.03585878943838
2030-01-01,43.19835772296426,96.1570382224272
2030-02-01,51.08237478448213,97.17194018984934
2030-03-01,74.97095763174184,98.9961813809633
2030-04-01,59.94262249433648,98.00974818917076
2030-05-01,42.48245593317703,96.04750875753341
2030-06-01,39.24791012640724,95.5065101789341
