,lower anxiety,upper anxiety
2025-07-01,61.49764976134809,86.39531914769812
2025-08-01,64.5062004998615,89.21384197355026
2025-09-01,66.92567524866436,92.78444296755977
2025-10-01,69.1694135134095,93.44580952688816
2025-11-01,58.73387671635968,90.04431862033832
2025-12-01,55.38406004297263,88.74920406712758
2026-01-01,64.21429710177941,91.9374598563961
2026-02-01,71.60383945816233,94.1262008699847
2026-03-01,88.242343546036,97.94692487684695
2026-04-01,78.05046438802903,95.76252592740781
2026-05-01,63.85251409483875,91.82023746769454
2026-06-01,60.70814038145297,90.75642297109941
2026-07-01,50.116596294829336,90.98794433762667
2026-08-01,53.9842371677483,92.76073787889074
2026-09-01,57.97762974300043,94.96483965809163
2026-10-01,60.46983944654824,95.43621298351574
2026-11-01,49.2501928456105,92.99005471785846
2026-12-01,45.84042159630105,92.04424849789105
2027-01-01,55.02566252245579,94.35819933530135
2027-02-01,63.225973109743016,95.91903623131527
2027-03-01,83.65249943703309,98.59123818575632
2027-04-01,70.79886700317344,97.07153896848614
2027-05-01,54.63661038925857,94.27397592700417
2027-06-01,51.30198055854914,93.50667411231568
2027-07-01,42.06528544247216,93.32023417678212
2027-08-01,46.104705139005524,94.61593327615168
2027-09-01,50.6997657304875,96.19837039537235
2027-10-01,53.275750093322024,96.55847329515493
2027-11-01,41.9736002404827,94.680178171263
2027-12-01,38.6836034592066,93.94753426957885
2028-01-01,47.69775452184776,95.73364049675307
2028-02-01,56.16990219837482,96.92641776564882
2028-03-01,79.22803381795639,98.9464016917299
2028-04-01,64.37714405120619,97.8010195664812
2028-05-01,47.30601637047578,95.66900416556702
2028-06-01,43.984980877229816,95.07884864486772
2028-07-01,35.7694737255869,94.79590583530948
2028-08-01,39.73484895905762,95.79858320794641
2028-09-01,44.5283704524923,97.00781158728171
2028-10-01,47.09029972352566,97.29341914164219
2028-11-01,36.086878839224326,95.79867001629299
2028-12-01,32.995912078670685,95.21224601492571
2029-01-01,41.5835536936063,96.63854805160527
2029-02-01,50.00806651681658,97.58477669268042
2029-03-01,74.85669964614142,99.17590434510801
2029-04-01,58.51698619675411,98.27543444635532
2029-05-01,41.20247202793464,96.58712930159896
2029-06-01,38.00091054125293,96.11697367628936
2029-07-01,30.675527220600053,95.82044402196004
2029-08-01,34.450661548921936,96.62234562040443
2029-09-01,39.221604754416,97.58051344036919
2029-10-01,41.70777895780813,97.81270696236483
2029-11-01,31.21992413640239,96.59459928757389
2029-12-01,28.360836141796252,96.11473938697564
2030-01-01,36.397460550263375,97.2799211566658
2030-02-01,44.572998942118716,98.04930587878657
2030-03-01,70.53114900611013,99.33661512659127
2030-04-01,53.14015403412242,98.60907569537444
2030-05-01,36.03458762497173,97.23802989733316
2030-06-01,33.00914202416483,96.85459568194534
