,lower anxiety,upper anxiety
2025-07-01,63.49410769386166,83.42689082586467
2025-08-01,63.68527792927762,88.54018493769262
2025-09-01,69.7849871385043,91.05181161401835
2025-10-01,67.06925644076428,89.97281676293834
2025-11-01,66.01040913103473,89.53547408700709
2025-12-01,59.17529125171753,86.46062365330228
2026-01-01,64.3991048560968,88.85099448704894
2026-02-01,66.8014629722325,89.86311809399201
2026-03-01,68.99508755810628,90.74411891861882
2026-04-01,69.13380765584131,90.7985123317901
2026-05-01,55.12475338929929,84.40368326720517
2026-06-01,64.76086211360689,89.00670843273345
2026-07-01,63.12155594807336,88.3726846652012
2026-08-01,64.87505926383145,89.20412054104612
2026-09-01,69.2933943142319,90.9873893310803
2026-10-01,71.60363096736802,91.85732415691034
2026-11-01,62.41843906559309,88.13787810468514
2026-12-01,57.12538517732225,85.6333259605999
2027-01-01,67.60710494766305,90.326080757162
2027-02-01,73.25389477929743,92.45462404692105
2027-03-01,87.45757915610001,96.8944252018204
2027-04-01,81.238346767377,95.0914806910166
2027-05-01,67.30130417538389,90.20366936374847
2027-06-01,66.63925763277575,89.93596580898249
2027-07-01,56.285849122855105,88.01248556448617
2027-08-01,58.49796409790027,90.77237944585164
2027-09-01,64.65854479617386,92.7371154234875
2027-10-01,62.812258582490166,92.18023437232033
2027-11-01,59.987351061912186,91.27629796970201
2027-12-01,53.15521681520384,88.78799134544485
2028-01-01,59.67448220945611,91.17207212411951
2028-02-01,62.95828678440277,92.22521951840504
2028-03-01,68.83944014752166,93.90934127821541
2028-04-01,66.94193333064982,93.39184339261388
2028-05-01,51.92851593173721,88.28877766262327
2028-06-01,59.77682776651485,91.2062602678057
2028-07-01,56.69211891612616,90.33057388531597
2028-08-01,58.91179464608095,91.26499453513851
2028-09-01,63.93072550111756,92.8141638164115
2028-10-01,65.61961745276366,93.29257529231023
2028-11-01,57.11734291415309,90.65943183106506
2028-12-01,51.374422428468456,88.50429608919978
2029-01-01,61.49797830621855,92.08834742240934
2029-02-01,67.13386200448242,93.70496934165149
2029-03-01,82.03163739513394,97.0823857372091
2029-04-01,75.35189671633404,95.7044143919833
2029-05-01,59.774794784742625,91.54600000782634
2029-06-01,60.676987151984434,91.83299611926095
2029-07-01,52.066452971663836,90.14604705667561
2029-08-01,54.79739172763385,92.07011960816486
2029-09-01,60.91766796272751,93.72214135392989
2029-10-01,59.719193028340364,93.42094771617595
2029-11-01,55.6742654622765,92.32524178995489
2029-12-01,48.96212664663555,90.18440483500794
2030-01-01,56.28277955076397,92.49841548335293
2030-02-01,60.155974557196394,93.53188128662426
2030-03-01,68.55010425991414,95.42910094502086
2030-04-01,65.27810149861577,94.73880457152576
2030-05-01,49.62226635942454,90.41574934812171
2030-06-01,56.202540750769124,92.47575851650642
