,lower anxiety,upper anxiety
2025-07-01,69.32916842102107,87.63683720681873
2025-08-01,70.70032935157488,88.32737282437661
2025-09-01,75.51160104109837,90.62794375978734
2025-10-01,74.64907728263594,90.22892391748096
2025-11-01,70.39051180521412,88.17275721985466
2025-12-01,63.77766448008496,84.66602939114507
2026-01-01,73.9965261187062,89.92325578922123
2026-02-01,80.54149466342683,92.84721496578776
2026-03-01,82.3898490477047,93.61932733242537
2026-04-01,78.17003172361962,91.82314068189818
2026-05-01,69.9682686553011,87.96071437336161
2026-06-01,69.42742762429096,87.68686373211779
2026-07-01,69.32916841302722,87.63683721089205
2026-08-01,70.70032934378735,88.32737282825276
2026-09-01,75.51160103414665,90.62794376298065
2026-10-01,74.6490772755216,90.22892392079555
2026-11-01,70.39051179737875,88.17275722377528
2026-12-01,63.7776644714002,84.66602939602588
2027-01-01,73.99652611147253,89.92325579262794
2027-02-01,80.54149465753498,92.84721496828467
2027-03-01,82.38984904225012,93.61932733467131
2027-04-01,78.17003171720437,91.82314068472105
2027-05-01,69.96826864740166,87.96071437734291
2027-06-01,69.4274276163114,87.68686373617695
2027-07-01,69.32916840503336,87.6368372149654
2027-08-01,70.70032933599984,88.32737283212892
2027-09-01,75.51160102719494,90.62794376617398
2027-10-01,74.64907726840724,90.22892392411016
2027-11-01,70.39051178954337,88.1727572276959
2027-12-01,63.77766446271543,84.6660294009067
2028-01-01,73.99652610423882,89.92325579603464
2028-02-01,80.54149465164313,92.8472149707816
2028-03-01,82.38984903679554,93.61932733691725
2028-04-01,78.17003171078913,91.82314068754393
2028-05-01,69.96826863950221,87.96071438132421
2028-06-01,69.42742760833188,87.68686374023613
2028-07-01,69.32916839703951,87.63683721903875
2028-08-01,70.70032932821229,88.32737283600505
2028-09-01,75.51160102024323,90.6279437693673
2028-10-01,74.64907726129289,90.22892392742476
2028-11-01,70.39051178170797,88.17275723161649
2028-12-01,63.77766445403066,84.66602940578748
2029-01-01,73.99652609700516,89.92325579944135
2029-02-01,80.54149464575129,92.84721497327851
2029-03-01,82.38984903134097,93.6193273391632
2029-04-01,78.1700317043739,91.8231406903668
2029-05-01,69.96826863160277,87.96071438530551
2029-06-01,69.42742760035233,87.68686374429528
2029-07-01,69.32916838904566,87.6368372231121
2029-08-01,70.70032932042479,88.3273728398812
2029-09-01,75.51160101329152,90.62794377256061
2029-10-01,74.64907725417852,90.22892393073936
2029-11-01,70.3905117738726,88.1727572355371
2029-12-01,63.77766444534589,84.66602941066829
2030-01-01,73.99652608977146,89.92325580284806
2030-02-01,80.54149463985945,92.84721497577542
2030-03-01,82.38984902588639,93.61932734140915
2030-04-01,78.17003169795865,91.82314069318966
2030-05-01,69.96826862370332,87.96071438928679
2030-06-01,69.4274275923728,87.68686374835448
