,lower anxiety,upper anxiety
2025-07-01,70.80284144191545,88.55703376840623
2025-08-01,70.01769244775753,88.16952404051717
2025-09-01,74.48497733465766,90.3067656055412
2025-10-01,73.63404073773717,89.91200326809565
2025-11-01,69.05942769695864,87.68938434887367
2025-12-01,62.52921726001477,84.19089779851284
2026-01-01,72.73149632274898,89.48709684652664
2026-02-01,78.62815653952438,92.15160365972262
2026-03-01,81.49089285858636,93.35605157203462
2026-04-01,76.83008980262109,91.36630728425284
2026-05-01,68.14234865313811,87.22230730982695
2026-06-01,68.47758999802481,87.39391943555468
2026-07-01,70.80284143247091,88.55703377303611
2026-08-01,70.01769243816658,88.16952404528291
2026-09-01,74.48497732597495,90.3067656095407
2026-10-01,73.63404072886739,89.91200327223982
2026-11-01,69.05942768719663,87.68938435380582
2026-12-01,62.529217249310356,84.19089780459382
2027-01-01,72.73149631368803,89.48709685082495
2027-02-01,78.62815653184701,92.15160366302717
2027-03-01,81.49089285169522,93.35605157486866
2027-04-01,76.83008979448813,91.36630728785701
2027-05-01,68.14234864322023,87.22230731491894
2027-06-01,68.47758998816302,87.39391944058816
2027-07-01,70.80284142302638,88.55703377766604
2027-08-01,70.01769242857561,88.16952405004866
2027-09-01,74.48497731729223,90.30676561354022
2027-10-01,73.63404071999761,89.912003276384
2027-11-01,69.0594276774346,87.68938435873795
2027-12-01,62.52921723860597,84.19089781067478
2028-01-01,72.73149630462707,89.48709685512327
2028-02-01,78.62815652416961,92.15160366633172
2028-03-01,81.49089284480408,93.35605157770273
2028-04-01,76.8300897863552,91.36630729146118
2028-05-01,68.14234863330235,87.22230732001093
2028-06-01,68.47758997830122,87.39391944562163
2028-07-01,70.80284141358185,88.55703378229595
2028-08-01,70.01769241898467,88.1695240548144
2028-09-01,74.48497730860952,90.30676561753972
2028-10-01,73.63404071112782,89.91200328052818
2028-11-01,69.05942766767258,87.68938436367009
2028-12-01,62.52921722790157,84.19089781675576
2029-01-01,72.73149629556612,89.48709685942157
2029-02-01,78.6281565164922,92.15160366963627
2029-03-01,81.49089283791294,93.35605158053676
2029-04-01,76.83008977822224,91.36630729506535
2029-05-01,68.14234862338446,87.2223073251029
2029-06-01,68.47758996843942,87.39391945065513
2029-07-01,70.80284140413733,88.55703378692584
2029-08-01,70.01769240939372,88.16952405958014
2029-09-01,74.48497729992681,90.30676562153924
2029-10-01,73.63404070225805,89.91200328467235
2029-11-01,69.05942765791056,87.68938436860222
2029-12-01,62.52921721719716,84.19089782283673
2030-01-01,72.73149628650516,89.48709686371988
2030-02-01,78.62815650881481,92.15160367294082
2030-03-01,81.49089283102178,93.3560515833708
2030-04-01,76.83008977008927,91.36630729866953
2030-05-01,68.14234861346658,87.22230733019488
2030-06-01,68.47758995857762,87.39391945568862
