,lower anxiety,upper anxiety
2025-07-01,73.12602347795134,88.67969787400618
2025-08-01,73.1632626507313,89.58067412555025
2025-09-01,76.42771669935473,91.21678150917501
2025-10-01,75.76922506628262,90.94509768293186
2025-11-01,71.67002929806208,89.0466402640993
2025-12-01,66.58882783990862,86.49568467482479
2026-01-01,76.2436915824937,91.16191296782564
2026-02-01,81.12395017361203,93.24905144015617
2026-03-01,83.64714771880891,94.26612258361054
2026-04-01,79.86755866884306,92.72731263374396
2026-05-01,70.75842164515848,88.60634427832095
2026-06-01,71.19153430892608,88.81689294263425
2026-07-01,72.96714776660829,89.83838968338392
2026-08-01,73.41199697410572,89.90327220642999
2026-09-01,76.5734825201485,91.31316054926879
2026-10-01,75.84099289833209,90.98315751976823
2026-11-01,71.70534117597855,89.0649042448589
2026-12-01,66.6054987156765,86.50478273255388
2027-01-01,76.24944662205192,91.16456174422309
2027-02-01,81.12598520816793,93.24993643589998
2027-03-01,83.64789045439821,94.26645437171975
2027-04-01,79.86789599042754,92.72750114349269
2027-05-01,70.7585638245855,88.60648385219663
2027-06-01,71.19155281387454,88.81697093608443
2027-07-01,72.96717111690995,89.83841268201398
2027-08-01,73.41200988738531,89.9032804191554
2027-09-01,76.57348806208667,91.31316335412227
2027-10-01,75.8409953829599,90.98315870636044
2027-11-01,71.70534235157204,89.06490483501368
2027-12-01,66.60549925650713,86.50478303402585
2028-01-01,76.24944680227931,91.16456183489377
2028-02-01,81.12598526714326,93.24993646812484
2028-03-01,83.64789047172565,94.2664543853832
2028-04-01,79.86789599320322,92.72750115315296
2028-05-01,70.75856381857848,88.6064838619817
2028-06-01,71.19155280390363,88.81697094376584
2028-07-01,72.96717110766481,89.83841268740191
2028-08-01,73.41200987777098,89.90328042409325
2028-09-01,76.57348805302104,91.31316335830367
2028-10-01,75.84099537359202,90.98315871063059
2028-11-01,71.70534234114636,89.0649048400565
2028-12-01,66.60549924505284,86.50478304005706
2029-01-01,76.2494467929447,91.1645618390515
2029-02-01,81.12598525924768,93.24993647137276
2029-03-01,83.64789046467119,94.26645438817168
2029-04-01,79.86789598491004,92.72750115663179
2029-05-01,70.75856380790651,88.60648386718921
2029-06-01,71.19155279332522,88.81697094888922
2029-07-01,72.9671710976534,89.83841269203563
2029-08-01,73.41200986773273,89.90328042876186
2029-09-01,76.57348804377332,91.3131633623932
2029-10-01,75.84099536414234,90.98315871486194
2029-11-01,71.70534233068179,89.06490484508014
2029-12-01,66.6054992335804,86.50478304607861
2030-01-01,76.24944678360384,91.1645618432064
2030-02-01,81.12598525134992,93.24993647461972
2030-03-01,83.64789045761594,94.26645439095981
2030-04-01,79.86789597661648,92.72750116011042
2030-05-01,70.7585637972344,88.60648387239655
2030-06-01,71.19155278274678,88.81697095401255
