,lower anxiety,upper anxiety
2025-07-01,62.740343928789635,84.80776689181474
2025-08-01,64.4081053556319,88.80576943214652
2025-09-01,71.16236555386095,91.53851791773496
2025-10-01,68.50621169809693,90.50875934490405
2025-11-01,66.68099423480162,89.76819396082647
2025-12-01,59.982667287939485,86.79169208103053
2026-01-01,64.30592277505225,88.76140673514797
2026-02-01,67.49913198097471,90.10359036255218
2026-03-01,72.1427194857729,91.90499877517952
2026-04-01,70.26242874361151,91.19576183922307
2026-05-01,60.42757282676224,87.0031317283718
2026-06-01,68.17075363487875,90.37472514965796
2026-07-01,65.87237992102524,89.7273073602249
2026-08-01,65.90773531722331,89.89054249800454
2026-09-01,72.0037899429485,92.20554480639296
2026-10-01,72.42102808902472,92.35369390782353
2026-11-01,63.98083688007772,89.09481994546795
2026-12-01,59.1380505613857,86.93921749157992
2027-01-01,66.58409446529346,90.16214365247757
2027-02-01,72.44931719083884,92.36369389670155
2027-03-01,86.57154187899089,96.73807847040521
2027-04-01,77.76037696766089,94.1461401654164
2027-05-01,65.02443627860517,89.52988118462805
2027-06-01,64.5520493690812,89.33416826343239
2027-07-01,57.01021744356945,89.07569492226689
2027-08-01,59.35145477171488,91.12393083541508
2027-09-01,66.43528785439824,93.29636309295235
2027-10-01,64.37854473974032,92.7047764712453
2027-11-01,60.70085044908592,91.56846173862857
2027-12-01,54.13777340426393,89.24699911247782
2028-01-01,59.444666864747205,91.15514501463727
2028-02-01,63.575404922509286,92.46552533413848
2028-03-01,71.90496709816357,94.73580808466707
2028-04-01,67.3341903868818,93.54581044238748
2028-05-01,55.97254281499878,89.93827841899379
2028-06-01,62.06463581634626,92.00223425280417
2028-07-01,58.80958240145277,91.39099988858082
2028-08-01,59.58928021515605,91.85730037747808
2028-09-01,66.33692637223541,93.77958530581513
2028-10-01,66.20306034706094,93.74455379207312
2028-11-01,58.35844879219675,91.46854329150291
2028-12-01,52.92923472268304,89.58570307874594
2029-01-01,60.16401718380948,92.03447223830572
2029-02-01,66.0400331739348,93.70173485380387
2029-03-01,80.82360761403807,96.99243280735472
2029-04-01,71.53589154449101,95.05630281074846
2029-05-01,58.0659274193009,91.37422542176674
2029-06-01,59.15097870887482,91.72034203216465
2029-07-01,53.14712200522991,91.17891395341843
2029-08-01,55.439901942985884,92.51099205836661
2029-09-01,62.69788270550546,94.34674369353344
2029-10-01,61.03344721843757,93.95835877205613
2029-11-01,56.19358067386862,92.7200161772765
2029-12-01,49.795603834737975,90.78142114119771
2030-01-01,55.65407637369894,92.57087019404581
2030-02-01,60.3597784623487,93.79602670358578
2030-03-01,71.03166057579983,96.05494261047066
2030-04-01,64.75848944046099,94.80399323182917
2030-05-01,52.45081024402563,91.63325786315097
2030-06-01,57.459075044264125,93.0606652762865
