,lower anxiety,upper anxiety
2025-07-01,69.02348440495176,86.88742611919515
2025-08-01,70.04802759868957,88.63132363178418
2025-09-01,73.96018495956682,90.3075452084905
2025-10-01,72.89667869859603,89.81976171273655
2025-11-01,68.37939336252141,87.64486114519623
2025-12-01,62.10821539883351,84.31812746968764
2026-01-01,73.24957278155648,89.98260084702707
2026-02-01,78.87332951563981,92.45125194243701
2026-03-01,81.44406283785354,93.50592262257456
2026-04-01,77.86413835979181,92.02504357511359
2026-05-01,68.26143968456297,87.58572311983218
2026-06-01,69.21372432641829,88.05964377732342
2026-07-01,68.81237508342168,88.0692925825953
2026-08-01,70.21014370209767,88.74519712274191
2026-09-01,73.96018495444828,90.30754521081695
2026-10-01,72.89667869334507,89.81976171516688
2026-11-01,68.37939335677493,87.6448611480743
2026-12-01,62.108215392578906,84.31812747320195
2027-01-01,73.24957277634878,89.98260084942287
2027-02-01,78.87332951121113,92.451251944292
2027-03-01,81.44406283383694,93.50592262418861
2027-04-01,77.86413835521095,92.02504357706422
2027-05-01,68.26143967880502,87.58572312272206
2027-06-01,69.21372432075516,88.05964378011805
2027-07-01,68.81237507781097,88.06929258534244
2027-08-01,70.21014369662953,88.74519712535333
2027-09-01,73.96018494932976,90.30754521314343
2027-10-01,72.89667868809411,89.81976171759722
2027-11-01,68.37939335102844,87.64486115095235
2027-12-01,62.10821538632432,84.31812747671624
2028-01-01,73.2495727711411,89.98260085181865
2028-02-01,78.87332950678245,92.45125194614695
2028-03-01,81.44406282982034,93.50592262580265
2028-04-01,77.8641383506301,92.02504357901488
2028-05-01,68.26143967304702,87.58572312561195
2028-06-01,69.21372431509202,88.05964378291266
2028-07-01,68.81237507220025,88.06929258808958
2028-08-01,70.2101436911614,88.74519712796474
2028-09-01,73.96018494421124,90.30754521546986
2028-10-01,72.89667868284313,89.81976172002753
2028-11-01,68.37939334528194,87.64486115383043
2028-12-01,62.10821538006971,84.31812748023054
2029-01-01,73.24957276593341,89.98260085421444
2029-02-01,78.87332950235378,92.45125194800194
2029-03-01,81.44406282580374,93.5059226274167
2029-04-01,77.86413834604924,92.02504358096554
2029-05-01,68.26143966728905,87.58572312850185
2029-06-01,69.2137243094289,88.05964378570728
2029-07-01,68.81237506658954,88.06929259083672
2029-08-01,70.2101436856933,88.74519713057614
2029-09-01,73.96018493909268,90.30754521779633
2029-10-01,72.89667867759216,89.81976172245786
2029-11-01,68.37939333953545,87.64486115670852
2029-12-01,62.108215373815106,84.31812748374485
2030-01-01,73.24957276072573,89.98260085661022
2030-02-01,78.87332949792508,92.4512519498569
2030-03-01,81.44406282178716,93.50592262903075
2030-04-01,77.8641383414684,92.02504358291621
2030-05-01,68.26143966153107,87.58572313139175
2030-06-01,69.21372430376576,88.0596437885019
