,lower anxiety,upper anxiety
2025-07-01,73.2062230173138,89.94179082583747
2025-08-01,72.77111027862333,89.74035202386278
2025-09-01,76.8834694853904,91.58628752812889
2025-10-01,74.7664185252548,90.65196082641701
2025-11-01,70.8105963191785,88.8137789006978
2025-12-01,63.20437612592362,84.89816024893145
2026-01-01,74.35763351227206,90.46770009593813
2026-02-01,79.91113090514536,92.86702060403553
2026-03-01,82.46585650893063,93.89999548409983
2026-04-01,78.05216953339452,92.08818962616729
2026-05-01,69.4386178315309,88.14630980456832
2026-06-01,70.66396137851385,88.7432031508878
2026-07-01,73.20622301722825,89.94179082587691
2026-08-01,72.77111027853691,89.74035202390296
2026-09-01,76.88346948531289,91.5862875281625
2026-10-01,74.76641852517253,90.65196082645399
2026-11-01,70.81059631908836,88.81377890074114
2026-12-01,63.2043761258222,84.89816024898735
2027-01-01,74.35763351218891,90.46770009597573
2027-02-01,79.91113090507535,92.86702060406442
2027-03-01,82.46585650886756,93.89999548412482
2027-04-01,78.0521695333198,92.08818962619908
2027-05-01,69.43861783143835,88.1463098046139
2027-06-01,70.66396137842344,88.74320315093136
2027-07-01,73.20622301714272,89.94179082591634
2027-08-01,72.77111027845051,89.74035202394309
2027-09-01,76.88346948523538,91.58628752819611
2027-10-01,74.76641852509026,90.65196082649094
2027-11-01,70.81059631899824,88.81377890078447
2027-12-01,63.20437612572079,84.89816024904327
2028-01-01,74.35763351210576,90.46770009601335
2028-02-01,79.91113090500535,92.86702060409333
2028-03-01,82.4658565088045,93.8999954841498
2028-04-01,78.0521695332451,92.08818962623084
2028-05-01,69.43861783134582,88.14630980465947
2028-06-01,70.66396137833303,88.74320315097492
2028-07-01,73.20622301705718,89.94179082595582
2028-08-01,72.77111027836409,89.74035202398325
2028-09-01,76.88346948515787,91.5862875282297
2028-10-01,74.76641852500798,90.65196082652788
2028-11-01,70.8105963189081,88.81377890082778
2028-12-01,63.20437612561937,84.89816024909919
2029-01-01,74.35763351202263,90.46770009605095
2029-02-01,79.91113090493533,92.8670206041222
2029-03-01,82.46585650874144,93.89999548417478
2029-04-01,78.0521695331704,92.08818962626262
2029-05-01,69.43861783125328,88.14630980470503
2029-06-01,70.66396137824263,88.74320315101849
2029-07-01,73.20622301697165,89.94179082599528
2029-08-01,72.77111027827767,89.7403520240234
2029-09-01,76.88346948508037,91.58628752826331
2029-10-01,74.7664185249257,90.65196082656485
2029-11-01,70.81059631881796,88.81377890087111
2029-12-01,63.204376125517946,84.89816024915508
2030-01-01,74.35763351193945,90.46770009608856
2030-02-01,79.91113090486533,92.86702060415111
2030-03-01,82.46585650867839,93.89999548419976
2030-04-01,78.05216953309568,92.0881896262944
2030-05-01,69.43861783116073,88.14630980475059
2030-06-01,70.66396137815224,88.74320315106206
