,lower anxiety,upper anxiety
2025-07-01,61.57066820550447,88.54128098151253
2025-08-01,62.75590020977676,90.49511399212952
2025-09-01,68.92328809467612,92.6101397615504
2025-10-01,69.01856378930275,92.64055293182545
2025-11-01,60.51942294432197,89.64956452179831
2025-12-01,57.59951199971414,88.4736701760599
2026-01-01,65.61078103936028,91.5113848938875
2026-02-01,69.77473598846376,92.8796808595539
2026-03-01,88.84482047005778,97.82681811465055
2026-04-01,78.87571756483804,95.47511567228234
2026-05-01,64.77963116278217,91.2224541588186
2026-06-01,61.557177362850624,90.04757248250674
2026-07-01,52.07610200210027,91.91076744457882
2026-08-01,53.96167924845374,93.19149029014382
2026-09-01,60.672711080961754,94.7414495559883
2026-10-01,60.77888694816586,94.76358843274983
2026-11-01,51.60436670457293,92.56607888956744
2026-12-01,48.58526701202485,91.69078167450346
2027-01-01,57.029075401643844,93.9388032346422
2027-02-01,61.624343030728724,94.93751256383824
2027-03-01,84.70969704604676,98.4785196986218
2027-04-01,72.20165296226958,96.80872747180298
2027-05-01,56.12920358315303,93.72682182217883
2027-06-01,52.69327916056298,92.86087936545883
2027-07-01,44.883714331783686,93.81256865666778
2027-08-01,47.02541563244537,94.75711836962998
2027-09-01,53.88343887791768,95.96614336438243
2027-10-01,53.994045497827194,95.98334577834922
2027-11-01,44.677062118603104,94.26665230679382
2027-12-01,41.71391497568271,93.57766749341936
2028-01-01,50.12783408659612,95.34120205189063
2028-02-01,54.87717390173029,96.11842371903059
2028-03-01,80.75360320255334,98.84366122738776
2028-04-01,66.29705680677577,97.56443241713164
2028-05-01,49.21214655633447,95.17574048147915
2028-06-01,45.75800820787421,94.49803226055938
2028-07-01,39.03994527787601,95.06908037900361
2028-08-01,41.25996048736398,95.80569171966006
2028-09-01,48.03965962611351,96.78117331888564
2028-10-01,48.15079535628525,96.79501697680082
2028-11-01,38.987622590813025,95.40854671624236
2028-12-01,36.15520866742007,94.84926315098575
2029-01-01,44.30009728668406,96.27757058701263
2029-02-01,49.04022687906368,96.9036862379058
2029-03-01,76.85192960163646,99.0830005888909
2029-04-01,60.88437831391733,98.06313169702952
2029-05-01,43.398228265879624,96.14401283040056
2029-06-01,40.03051976556735,95.59600445663263
2029-07-01,34.16500857867125,95.96677097151091
2029-08-01,36.368948000186656,96.5603506587954
2029-09-01,42.93237733917214,97.36518855066868
2029-10-01,43.04148509068882,97.37658932203364
2029-11-01,34.2090977792329,96.2318342391041
2029-12-01,31.54434742629921,95.7683653179971
2030-01-01,39.28975832186522,96.95005024657648
2030-02-01,43.91647770579235,97.46606198991458
2030-03-01,72.98397402835695,99.25273612474234
2030-04-01,55.8801074564815,98.41842628973254
2030-05-01,38.41953297428903,96.83982203751367
2030-06-01,35.197915106134765,96.38695944478185
