,lower anxiety,upper anxiety
2025-07-01,72.17797091603278,88.91475304059266
2025-08-01,72.51410118212156,89.07928144333724
2025-09-01,75.75576050907456,90.62006045519246
2025-10-01,74.6892864393471,90.12216008890614
2025-11-01,70.87903717078845,88.27019473830383
2025-12-01,66.48124453750151,85.9791454544707
2026-01-01,76.42852118159266,90.92975253689067
2026-02-01,81.35149666074695,93.09776854078274
2026-03-01,83.86035271416752,94.14027589041186
2026-04-01,79.62960170523685,92.35851491323758
2026-05-01,70.94471713931124,88.30312498061743
2026-06-01,71.55682827763233,88.60827910667511
2026-07-01,72.1779707891299,88.91475310288284
2026-08-01,72.51410105616797,89.07928150481654
2026-09-01,75.75576039300877,90.62006050891193
2026-10-01,74.68928631988175,90.12216014516599
2026-11-01,70.8790370403514,88.27019480373778
2026-12-01,66.481244396682,85.97914553065404
2027-01-01,76.42852106774535,90.92975258901424
2027-02-01,81.35149656487434,93.09776858139458
2027-03-01,83.86035262863344,94.1402759252767
2027-04-01,79.629601602729,92.35851495784146
2027-05-01,70.9447170090478,88.30312504589203
2027-06-01,71.55682814901284,88.60827917046666
2027-07-01,72.17797066222704,88.91475316517302
2027-08-01,72.5141009302144,89.07928156629583
2027-09-01,75.75576027694298,90.62006056263141
2027-10-01,74.68928620041638,90.12216020142586
2027-11-01,70.87903690991438,88.27019486917176
2027-12-01,66.48124425586249,85.97914560683738
2028-01-01,76.42852095389806,90.92975264113781
2028-02-01,81.35149646900175,93.09776862200643
2028-03-01,83.86035254309937,94.14027596014154
2028-04-01,79.62960150022113,92.35851500244534
2028-05-01,70.94471687878435,88.30312511116664
2028-06-01,71.55682802039337,88.60827923425818
2028-07-01,72.17797053532418,88.9147532274632
2028-08-01,72.5141008042608,89.07928162777513
2028-09-01,75.75576016087722,90.62006061635088
2028-10-01,74.68928608095102,90.12216025768572
2028-11-01,70.87903677947735,88.2701949346057
2028-12-01,66.48124411504298,85.9791456830207
2029-01-01,76.42852084005077,90.92975269326136
2029-02-01,81.35149637312915,93.09776866261828
2029-03-01,83.86035245756531,94.14027599500639
2029-04-01,79.62960139771329,92.3585150470492
2029-05-01,70.94471674852092,88.30312517644126
2029-06-01,71.55682789177388,88.6082792980497
2029-07-01,72.17797040842132,88.91475328975338
2029-08-01,72.51410067830722,89.07928168925442
2029-09-01,75.75576004481142,90.62006067007036
2029-10-01,74.68928596148567,90.1221603139456
2029-11-01,70.87903664904033,88.27019500003965
2029-12-01,66.48124397422347,85.97914575920403
2030-01-01,76.42852072620347,90.92975274538495
2030-02-01,81.35149627725656,93.09776870323012
2030-03-01,83.86035237203124,94.1402760298712
2030-04-01,79.62960129520542,92.35851509165305
2030-05-01,70.94471661825747,88.30312524171586
2030-06-01,71.55682776315439,88.60827936184121
