,lower anxiety,upper anxiety
2025-07-01,72.23801071822244,88.2110070333781
2025-08-01,73.75736565686677,89.89963811752482
2025-09-01,76.07007704850085,90.96410623314013
2025-10-01,75.19606637485307,90.56659591459112
2025-11-01,70.4456156845329,88.30181786337964
2025-12-01,64.95053988254053,85.44046248252945
2026-01-01,75.08989396495409,90.51791708201162
2026-02-01,80.91577045176201,93.06878505215401
2026-03-01,82.28750577531272,93.63574461539251
2026-04-01,78.8358218517427,92.18536990610146
2026-05-01,70.13135329586054,88.14546789272686
2026-06-01,70.55802484633745,88.35753855435904
2026-07-01,73.39549061667444,89.86642890217232
2026-08-01,73.75736565417627,89.89963811878705
2026-09-01,76.0700770459705,90.96410623428272
2026-10-01,75.19606637226047,90.56659591577878
2026-11-01,70.44561568163891,88.30181786481556
2026-12-01,64.95053987937621,85.44046248425865
2027-01-01,75.08989396235404,90.51791708320475
2027-02-01,80.9157704496155,93.06878505305079
2027-03-01,82.2875057732867,93.63574461622093
2027-04-01,78.83582184942343,92.18536990710291
2027-05-01,70.13135329294882,88.14546789417938
2027-06-01,70.55802484344987,88.357538555789
2027-07-01,73.395490613995,89.86642890342202
2027-08-01,73.75736565148577,89.89963812004929
2027-09-01,76.07007704344018,90.96410623542532
2027-10-01,75.19606636966786,90.5665959169664
2027-11-01,70.44561567874494,88.30181786625147
2027-12-01,64.95053987621186,85.44046248598784
2028-01-01,75.08989395975402,90.5179170843979
2028-02-01,80.91577044746897,93.06878505394754
2028-03-01,82.28750577126068,93.63574461704938
2028-04-01,78.83582184710417,92.18536990810433
2028-05-01,70.13135329003713,88.14546789563192
2028-06-01,70.5580248405623,88.357538557219
2028-07-01,73.39549061131555,89.86642890467172
2028-08-01,73.75736564879526,89.89963812131153
2028-09-01,76.07007704090984,90.96410623656791
2028-10-01,75.19606636707523,90.56659591815405
2028-11-01,70.44561567585096,88.30181786768738
2028-12-01,64.95053987304753,85.44046248771703
2029-01-01,75.08989395715399,90.517917085591
2029-02-01,80.91577044532247,93.06878505484433
2029-03-01,82.28750576923468,93.63574461787782
2029-04-01,78.8358218447849,92.18536990910579
2029-05-01,70.1313532871254,88.14546789708443
2029-06-01,70.55802483767472,88.35753855864898
2029-07-01,73.3954906086361,89.86642890592142
2029-08-01,73.75736564610474,89.89963812257376
2029-09-01,76.0700770383795,90.9641062377105
2029-10-01,75.19606636448263,90.5665959193417
2029-11-01,70.44561567295698,88.3018178691233
2029-12-01,64.95053986988322,85.44046248944625
2030-01-01,75.08989395455396,90.51791708678412
2030-02-01,80.91577044317593,93.06878505574109
2030-03-01,82.28750576720866,93.63574461870625
2030-04-01,78.83582184246565,92.18536991010724
2030-05-01,70.13135328421372,88.14546789853695
2030-06-01,70.55802483478716,88.35753856007895
